axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
11265445,0.0050,2023-10-17,Telescope,Curly,0,Peace Maker,Arco,Balloon,The Last One,Aquatic,Bird,0x200000000618644210a208840845208208a4290800c2080c0822314a08621906
11265445,0.0150,2023-10-09,Telescope,Curly,0,Peace Maker,Arco,Balloon,The Last One,Aquatic,Bird,0x200000000618644210a208840845208208a4290800c2080c0822314a08621906
11265445,0.0080,2023-09-17,Telescope,Curly,0,Peace Maker,Arco,Balloon,The Last One,Aquatic,Bird,0x200000000618644210a208840845208208a4290800c2080c0822314a08621906
9687605,0.0128,2023-09-11,Mavis,Owl,0,Peace Maker,Arco,Balloon,The Last One,Bird,Bird,0x200000000a20824208250882084310c20860284c00c2088a0822088208602042
11265445,0.0050,2023-09-03,Telescope,Curly,0,Peace Maker,Arco,Balloon,The Last One,Aquatic,Bird,0x200000000618644210a208840845208208a4290800c2080c0822314a08621906
9687605,0.0022,2023-08-18,Mavis,Owl,0,Peace Maker,Arco,Balloon,The Last One,Bird,Bird,0x200000000a20824208250882084310c20860284c00c2088a0822088208602042
10963817,0.0020,2023-08-05,Mavis,Peace Maker,4,Peace Maker,Arco,Balloon,The Last One,Bird,Bird,0x200000000728224308220848084210040882208200c208c20820288208630808
10963817,0.0050,2023-08-04,Mavis,Peace Maker,4,Peace Maker,Arco,Balloon,The Last One,Bird,Bird,0x200000000728224308220848084210040882208200c208c20820288208630808
