axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
11195128,0.0095,2023-09-10,Mavis,Curly,4,Peace Maker,Arco,Balloon,Hare,Bird,Bird,0x800000000a206424082411480842110208a2210800c030c40825208200802008
11266166,0.0095,2023-08-23,Clear,Curly,0,Peace Maker,Arco,Balloon,Hare,Aquatic,Bird,0x80000000062064241045208a0842108408a4214400c030c40822088200802008
10003793,0.0080,2023-08-23,Mavis,Inkling,3,Peace Maker,Arco,Balloon,Hare,Bird,Aquatic,0x20000000010482240820114a084311021084208800c1110c082210440082314a
10639305,0.0100,2023-08-19,Clear,Risky Bird,4,Peace Maker,Arco,Balloon,Hare,Aquatic,Bird,0x200000001e204242104228020842110208c4208600c2080c0824108c00802008
11195128,0.0095,2023-08-17,Mavis,Curly,4,Peace Maker,Arco,Balloon,Hare,Bird,Bird,0x800000000a206424082411480842110208a2210800c030c40825208200802008
10931161,0.0030,2023-08-08,Mavis,Curly,4,Peace Maker,Arco,Balloon,Hare,Bird,Bird,0x2000000008204242082410820844208408a2088200c208820822094c0080204c
