axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
11037717,0.0150,2023-10-24,Robin,Inkling,0,Piranha,Scaly Spear,Balloon,Koi,Bird,Aquatic,0x400000001e20822308a4114410a5210a108208021444290a0822088210211044
11037717,0.0070,2023-10-21,Robin,Inkling,0,Piranha,Scaly Spear,Balloon,Koi,Bird,Aquatic,0x400000001e20822308a4114410a5210a108208021444290a0822088210211044
11037717,0.0060,2023-10-20,Robin,Inkling,0,Piranha,Scaly Spear,Balloon,Koi,Bird,Aquatic,0x400000001e20822308a4114410a5210a108208021444290a0822088210211044
11872743,0.0154,2023-10-04,Telescope,Bubblemaker,0,Piranha,Scaly Spear,Balloon,Koi,Aquatic,Aquatic,0x400000000a18632210a4108410a10902106529061440214c082208c610221902
11872743,0.0110,2023-09-22,Telescope,Bubblemaker,0,Piranha,Scaly Spear,Balloon,Koi,Aquatic,Aquatic,0x400000000a18632210a4108410a10902106529061440214c082208c610221902
11302719,0.0190,2023-09-06,Little Owl,Inkling,4,Piranha,Scaly Spear,Balloon,Koi,Bird,Aquatic,0x40000000062033000884110410a4290a1084184a144020080822088210240902
11302719,0.0123,2023-08-21,Little Owl,Inkling,4,Piranha,Scaly Spear,Balloon,Koi,Bird,Aquatic,0x40000000062033000884110410a4290a1084184a144020080822088210240902
11302719,0.0015,2023-08-07,Little Owl,Inkling,4,Piranha,Scaly Spear,Balloon,Koi,Bird,Aquatic,0x40000000062033000884110410a4290a1084184a144020080822088210240902
