axieId,currentPrice,breedCount,owner,basePrice,endedPrice,duration
10881400,0.04500,0,Fb: PATRICK ENRIQUEZ,0.04500,0.00000,0
10761663,0.05000,3,Purrr: DM for Offers DC: Ferrr38,0.05000,0.00000,0
10302707,0.11000,0,Yamete Kudasai! | JCG,0.11000,0.00000,0
