axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
11350060,0.0030,2023-09-19,Mavis,Risky Bird,5,Peace Maker,Trump,Balloon,The Last One,Bird,Bird,0x900000000b206202082228820842088808c2308608622082082218820862288c
11350060,0.0030,2023-08-20,Mavis,Risky Bird,5,Peace Maker,Trump,Balloon,The Last One,Bird,Bird,0x900000000b206202082228820842088808c2308608622082082218820862288c
4696874,0.0115,2023-08-18,Mavis,Peace Maker,5,Peace Maker,Trump,Balloon,The Last One,Bird,Bird,0x20000000082072230823214208421084088210cc08621886082108480862180a
