axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
5860815,0.0101,2023-09-18,Mavis,Early Bird,3,Peace Maker,Trump,Tri Feather,The Last One,Bird,Bird,0x20000000082082220822088208421084084210840862088808c128c408621884
11473092,0.0100,2023-08-29,Mavis,Early Bird,0,Peace Maker,Trump,Tri Feather,The Last One,Bird,Bird,0x20000000082c822208220884084110840842090c086208c408c2308c08621886
386598,0.0151,2023-08-22,Mavis,Early Bird,4,Peace Maker,Trump,Tri Feather,The Last One,Bird,Bird,0x20000000082c8232082108c808422888084218860862088208c02088086218c6
10072899,0.0199,2023-08-13,Mavis,Pink Cheek,4,Peace Maker,Trump,Tri Feather,The Last One,Bird,Bird,0x20000000082c124408220882084210c4082210860862088208c410840862188a
