axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
11330345,0.0064,2023-10-10,Little Owl,Inkling,1,Piranha,Clamshell,Spiky Wing,Koi,Bird,Aquatic,0x40000000083030220882208210a208821082114a1064280c04c018c810231102
11043489,0.0063,2023-09-28,Clear,Tiny Fan,6,Piranha,Clamshell,Spiky Wing,Koi,Aquatic,Aquatic,0x400000000621e2221044110410a4214a104421481064304a04c13106102408c4
11153287,0.0100,2023-09-27,Clear,Tiny Fan,3,Piranha,Clamshell,Spiky Wing,Koi,Aquatic,Aquatic,0x400000001e79e0231044290a10a4294a104511061064190604c4180610240902
11043489,0.0045,2023-09-02,Clear,Tiny Fan,6,Piranha,Clamshell,Spiky Wing,Koi,Aquatic,Aquatic,0x400000000621e2221044110410a4214a104421481064304a04c13106102408c4
11330294,0.0080,2023-08-17,Telescope,Nimo,2,Piranha,Clamshell,Spiky Wing,Koi,Aquatic,Aquatic,0x400000001e30c23210a2080a10a42108102430881062110604c1304c102408c8
