axieId,currentPrice,breedCount,owner,basePrice,endedPrice,duration
10349131,0.00800,4,pls accept fair profit ty :),0.00800,0.00000,0
6543038,0.00880,4,"Last money, please.",0.00880,0.00000,0
10537887,0.01000,0,TW: @germaingainz for Discounts and bargain,0.01000,0.00000,0
3844851,0.01000,2,YAWA NG PINAS,0.01000,0.00000,0
10536647,0.01000,4,Pordok,0.01000,0.00000,0
10482837,0.01500,5,Elka00,0.01500,0.00000,0
10349097,0.02500,3,Old School,0.15000,0.02500,259200
8933043,0.20000,0,Ikkin,0.20000,0.00000,0
