axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
11903043,0.0220,2023-10-24,Clear,Gill,5,Piranha,Scaly Spear,Spiky Wing,Koi,Aquatic,Aquatic,0x400000002130c2301042090410a4290210a318081445110a04c130cc10240902
11899621,0.0209,2023-10-23,Clear,Seaslug,5,Piranha,Scaly Spear,Spiky Wing,Koi,Aquatic,Aquatic,0x400000000a20c3021043110410a4084410c421061444314c04c131441023088a
11893309,0.0193,2023-10-22,Clear,Tiny Fan,4,Piranha,Scaly Spear,Spiky Wing,Koi,Aquatic,Aquatic,0x400000000a28c2031041104a10a4290a1044114c1444280a04c1308c10240902
11880990,0.0180,2023-10-21,Telescope,Peace Maker,5,Piranha,Scaly Spear,Spiky Wing,Koi,Aquatic,Bird,0x400000002128a33210a4290410a4290a088411041445304204c1304c10203102
11899621,0.0170,2023-10-21,Clear,Seaslug,5,Piranha,Scaly Spear,Spiky Wing,Koi,Aquatic,Aquatic,0x400000000a20c3021043110410a4084410c421061444314c04c131441023088a
11897336,0.0350,2023-10-15,Telescope,Tiny Fan,0,Piranha,Scaly Spear,Spiky Wing,Koi,Aquatic,Aquatic,0x400000000a32102010a4288a10a1210a104211041442180a04c1304c10240902
11893309,0.0361,2023-10-12,Clear,Tiny Fan,0,Piranha,Scaly Spear,Spiky Wing,Koi,Aquatic,Aquatic,0x400000000a28c2031041104a10a4290a1044114c1444280a04c1308c10240902
11887009,0.0600,2023-10-07,Telescope,Peace Maker,5,Piranha,Scaly Spear,Spiky Wing,Koi,Aquatic,Bird,0x400000000a28a23210a4288a10a4290a088321041445308604c1304c10232902
11874381,0.0400,2023-09-25,Clear,Tiny Fan,6,Piranha,Scaly Spear,Spiky Wing,Koi,Aquatic,Aquatic,0x400000000a28a3001044104a10a4290a104410881445310a04c1304c10240902
