id,currentPrice,basePrice,endedPrice,duration,breedCount,speed,hp,morale,ownerProfile,birthDate,transferHistory,genes,bodyShape,owner,name
11250024,0.00790,0.00790,0.00000,0000,4,57,44,28,M0X15 | Ch3X,2022-03-03 00:09:34 UTC,0,0x400000000c78c2221044210a10a4290a108328c4084210841044110410240902,Normal,0xd99cfeeb2e9fc883892f09f69d3231d3eeea8164,DOMAIN EXPANSION | GOJO SATOROU
11312175,0.00800,0.00800,0.00000,0000,3,57,43,29,accept my offer pls,2022-04-24 19:00:12 UTC,2,0x400000000c78c2231040110210a2090a0864180608421084104411041024090a,Normal,0xc52f7c1716efe0553cb9e7250b5add58c772a489,2 Bird part
11059704,0.00800,0.00800,0.00000,0000,2,57,44,28,Jombing,2022-02-01 11:11:59 UTC,3,0x400000001e30632110a010c210a4110a1084290a0842280c1044110410221902,Curly,0x89ce2fed4ee0e7dc780e25ee01b0584a1166a29a,Axie #11059704
11607050,0.00800,0.00800,0.00000,0000,0,57,44,28,Axie Buff,2023-01-04 13:40:21 UTC,0,0x400000000c30c2221044110a10a3290a108130ca0842114a1044110410211902,Normal,0xfee99f8f28247500988b501ab1d628134291948a,Super Saiyan Jr.
11071356,0.00800,0.00800,0.00000,0000,2,57,44,28,PM ME ON FB: ORTEGA ROMAR,2022-02-02 23:48:19 UTC,5,0x400000000c30c03210a4100210a4290a10c52906084210841044110610240848,Normal,0x4fddf0855980fd506473fe8fc6a5c551cd733e58,RARE GOD AQUA
10489568,0.00800,0.00800,0.00000,0000,3,57,44,28,CODE: RESIGNATION,2021-12-21 09:18:20 UTC,1,0x400000000678c3221044090a10a4204410a42902084518841044100c10240842,Normal,0x00693e91a0a64e5cc9f3c45c864fc425b80450bd,Cuckoo Aqua = Delete Front or Back
11272122,0.00800,0.00800,0.00000,0000,0,57,44,28,1440 mins offer only,2022-03-11 17:25:46 UTC,5,0x400000000c2460221045204210a3214210c02888084210841044110a10240842,Normal,0x108f94ff8e8e2c3c00bf1905cf8dfde4c897882b,RUSH BEERGIN ALBINO
11006534,0.00810,0.00810,0.00000,0000,4,57,44,28,kastaplog..,2022-01-27 02:53:07 UTC,2,0x400000000c79e3221040210410a4290a10a42946084210841044108610240902,Normal,0x11df718220d588bfdfc07eefc2316e32a7a6df94,Cheap DOG!
11324089,0.00810,0.00810,0.00000,0000,0,57,44,28,thaaanks ,2022-05-06 09:36:35 UTC,1,0x400000000c30c0221044204210a428ca10c41082084210841044100810240846,Normal,0x9cc8286b2d048ec1d143b42c26be5dff00ca0ace,printer genes 0bc
10990543,0.00820,0.01000,0.00820,0120,7,57,44,28,Investor Main,2022-01-25 20:51:12 UTC,0,0x400000000c78c2221084290210a4290a10a40908084210841044110410240902,Normal,0xd945eca9d6f4d58508ba43ace701620924dd1dc2,Axie #10990543
11264269,0.00840,0.00840,0.00000,0000,3,57,44,28,CNPP,2022-03-07 21:13:32 UTC,1,0x400000000c3082221044204410a4294410642906084210841044090410240882,Normal,0x3176e044131c6b280423ca1b71c90a722e06ca60,2
11067556,0.00850,0.00850,0.00000,0000,0,57,44,28,Pwg´s Lab,2022-02-02 12:41:31 UTC,1,0x400000000c30c2221044104a10a3104a10c4094a084210841045110410201102,Normal,0x811f05952378d72bf79123e455510d2d7f17e5b3,🟢⚔️PWG´S LAB⚔️
11288478,0.00850,0.00850,0.00000,0000,0,57,44,28,Tom,2022-03-20 15:21:38 UTC,4,0x400000000c30c320108120c410a1110a10c1210608421106104020c6102308c2,Normal,0x3ea0b9b89d4f76783b5966eb888057400228d885,Meta Koi
8606781,0.00860,0.00860,0.00000,0000,4,57,44,28,<#004>Avia<#089>To<#F00323>Rs 🦋,2021-11-04 12:06:57 UTC,0,0x400000000c18c2331044104410a5210410842108084211041044188610240902,Normal,0xad29bf435d0da87bb47abfa4cee0f92648f5ed8f,Printer Low ID
11233037,0.00890,0.00890,0.00000,0000,4,57,44,28,Axie Buff,2022-02-26 05:55:31 UTC,1,0x400000000c78c2221044290810a428ca108329020842114a1044104c10211902,Normal,0xfee99f8f28247500988b501ab1d628134291948a,Super Saiyan Aqua
11163658,0.00900,0.00900,0.00000,0000,4,57,44,28,Jombing,2022-02-13 08:58:37 UTC,3,0x400000001e18d22310a4280810a428c2106431060842110a1044110410240902,Curly,0x89ce2fed4ee0e7dc780e25ee01b0584a1166a29a,Axie #11163658
11130290,0.00900,0.00900,0.00000,0000,2,57,44,28,add me on dc Artser-#8925,2022-02-09 11:20:21 UTC,5,0x400000000620c2021041090410a4290a10241906084211481045288c10240902,Normal,0x363b6584fb86e850b604a2f19bd0ac5ca12bae28,🐬SPLASH 1 TAP
11252299,0.00900,0.00900,0.00000,0000,2,57,44,28,DC: ZhenXteel,2022-03-03 15:07:05 UTC,3,0x400000000c30c2221044210a10a4288a10241088084211041044110c10240902,Normal,0x4757bab1fda243750f5488992ccd072d86236b42,Cuckoo Team
11272120,0.00900,0.00900,0.00000,0000,0,57,44,28,HS | Scholar 6,2022-03-11 17:25:34 UTC,3,0x400000000631e0221044110410a209021024110c0842200a104309041024084a,Normal,0x121e593a9008b2ef2d100d265461cc4a20f7dcbc,cuckoo virgin
11254050,0.00910,0.00910,0.00000,0000,3,57,44,28,Asynchronous,2022-03-04 08:31:47 UTC,0,0x400000000c3032221024114210a5210a1060090808421084104120821024094c,Normal,0x472ee9bd3ec71c680926d381ad03931a0f29564b,Axie #11254050
11306630,0.00950,0.00950,0.00000,0000,0,57,44,28,🔰Baroque Works🔰,2022-04-18 14:30:20 UTC,1,0x400000000c30c2221044108410a4110a10241808084210841044110410240902,Normal,0x67ecda6e7d10ca06789cf8b61e6b99050ff255aa,🔰Baroque Works Axie🔰
10680343,0.00962,0.00962,0.00000,0000,6,57,44,28,Lunacian #1,2022-01-03 05:42:51 UTC,5,0x400000000c1862321043290410a4214a1024108c084211081044110410240942,Normal,0xe774e552dbc7f8b3fff6c900ed35c66902c92e68,God aqua
11050489,0.00970,0.00970,0.00000,0000,4,57,44,28,FB: Cart Joseph Andal | PM me for Offers,2022-01-31 09:58:23 UTC,0,0x400000000c30c2221044088810a520c2102409060842100a1044110410240902,Normal,0x552658935d5adb6864682d4350e1d531ba8490d1,57 SPD | God Aqua
11084725,0.00990,0.00990,0.00000,0000,4,57,44,28,SnoNkz,2022-02-04 10:58:03 UTC,0,0x400000000c30c23210a4110a10a1290a1021290c08441084104411041024094a,Normal,0xaa8f9c36a3ff72efbc5914d3db09ead63e79501d,B
11013874,0.00995,0.00995,0.00000,0000,4,57,44,28,Gloakstah,2022-01-27 20:03:59 UTC,1,0x400000000c30c22210a1204410a4208a10c41906084210841044110610201102,Normal,0x3b5e1e531dcd099e9b8461b8cb72d05ff6c61258,Axie #11013874
11238755,0.01000,0.01000,0.00000,0000,4,57,44,28,<#808080> CZero | unstable,2022-02-27 18:11:07 UTC,1,0x400000000c30c0201044290410a421021084284a0842110a1044110410240902,Normal,0x1eb87acbfc30f52b0bebf7ad3cb03e2238c85642,RARE white
11184948,0.01000,0.01000,0.00000,0000,3,57,44,28,axielent #1,2022-02-16 21:01:50 UTC,0,0x400000001e30c0221083290810a4290a10a4090608422084104411041024084c,Curly,0xea8136e2c2c06d0496de06a3df814d4f04fb699c,G2 | A1 + B1
11295811,0.01000,0.02000,0.01000,0024,0,57,43,29,Svenny,2022-03-27 18:54:48 UTC,0,0x400000000c30c22208a5090410a1110a10641944084210841044104210240946,Normal,0x50bce21b1b997abb56d32a1f934c84add465e1ef,Axie #11295811
11345832,0.01000,0.01000,0.00000,0000,0,57,44,28,AxieCowboy,2022-06-10 02:01:42 UTC,0,0x400000000c20c22310a4200410a3210a1082288c084330841044104410240902,Normal,0xba53a38b21217337947b0d9a49faa8c7d9d520df,Axie #11345832
11272119,0.01000,0.01000,0.00000,0000,1,57,44,28,#,2022-03-11 17:25:28 UTC,1,0x400000000631e0221044110410a1110210c119080842100a1044110410240902,Normal,0x754ff7595fc7f2ddcbb416e7455b730ababe21ee,GOFFFF
11276901,0.01000,0.01000,0.00000,0000,0,57,43,29,RP4ps,2022-03-13 21:20:49 UTC,0,0x400000001e3060220844210a10a428881043114a084310841042090410241842,Curly,0x1ab48a4250a66ebe37b824fedf9afd319f1eb748,Fishda
11141376,0.01000,0.01000,0.00000,0000,3,57,44,28,Wayne,2022-02-10 17:33:44 UTC,0,0x400000000c30c22210a4210a10a4290a1024088a0842100a1044110410240902,Normal,0x8afa09e480cd2322714ba4d4740fd284f32fe8aa,Very budget strong aqua BUY ME
11130294,0.01000,0.01000,0.00000,0000,2,57,44,28,$hr0.0m$,2022-02-09 11:21:36 UTC,1,0x400000000818c2021044110410a4290810441906084210841040190410240848,Normal,0x66bdbb534ca6b7bfb7c3ad512ee04a3de21a14b7,Piranhok
11118740,0.01000,0.01000,0.00000,0000,3,57,44,28,Lunacian #25357930,2022-02-08 05:41:41 UTC,2,0x400000000c30c2321044104810a4280810441906084210081041210410240902,Normal,0xa585403f8557755f80a7486fb821e63115895159,Lowest Price God Aqua
10264799,0.01000,0.01000,0.00000,0000,2,57,44,28,Send Offers,2021-12-10 08:01:38 UTC,0,0x400000000c34c2221084210a10a008081064190408412802104128c210230902,Normal,0x6c6408a38f69f6a58ebf00a974dc2e3c7c1fb1d3,LOW ID AND BREED COUNT
11257382,0.01000,0.01000,0.00000,0000,2,57,44,28,Zhagzz,2022-03-05 14:21:02 UTC,0,0x400000000c30c42210a4110a10a4290a10243104084420841044110410240902,Normal,0x3541a17e4a027befe7d2a68b0cb665fe1ba37844,Axie #11257382
11075719,0.01000,0.01000,0.00000,0000,4,57,44,28,jolobee,2022-02-03 12:25:02 UTC,1,0x400000000d30c2021084290410a4290a106419060842114c1044110410240882,Normal,0x3168120794f7b1f84e14f6b35120097db337f96c,GA
11307660,0.01000,0.01000,0.00000,0000,2,57,43,29,👑A ℙ ◉ ℂ👑,2022-04-19 20:36:29 UTC,0,0x400000000c79e2220822294a10a4290a10443104084410841044104610240902,Normal,0xcdf4811ed81254602b7defa68c5bf4b7c0788247,👑KING GODAQUA V3👑
11692632,0.01000,0.01000,0.00000,0000,0,57,44,28,Rayzen,2023-04-02 00:47:57 UTC,0,0x400000001e0c942210a4280210a429021064104c084518c6104018c8102408cc,Curly,0x54373e2ba4de6c161baeec709b4ceb736a10e23c,Hossle's Axie Sanctuary
11089295,0.01000,0.01000,0.00000,0000,2,57,44,28,double j,2022-02-04 19:41:25 UTC,4,0x400000000c31e2221084110810a429021064290a0842108410441104102118ca,Normal,0xd8974cf823abc6459af7daa4acb09929e6596c54,looking for new owner
11154690,0.01000,0.01000,0.00000,0000,1,57,44,28,FB: Alex Dutcher Forcado,2022-02-12 01:29:26 UTC,2,0x400000000c30c2221044104810a4094a106408840842114a1043284210240846,Normal,0xe62553a99d1c85f2803b6778c11c4c51e1fd24fd,Axie #11154690
10915038,0.01000,0.01000,0.00000,0000,2,57,44,28,KATON,2022-01-20 00:04:48 UTC,2,0x400000000c31e0221084290810a409421084090c084018841043090410240902,Normal,0x7fd92e64a88ef8a648da59d97b9e556ee7c61558,God Aqua
11148551,0.01000,0.01000,0.00000,0000,3,57,44,28,DC: ZhenXteel,2022-02-11 09:10:51 UTC,5,0x400000000c78c22210a1284210a4280a10240908084210841044110410240902,Normal,0x4757bab1fda243750f5488992ccd072d86236b42,Rare Era Team
11106677,0.01000,0.01000,0.00000,0000,3,57,44,28,<#000000> Hintcrit|Hashira.GG,2022-02-06 13:26:04 UTC,0,0x400000001e3063331084210810a4290a10a41886084210841044110410240902,Curly,0x3011726f7840e68b9de12ede27f16321a8def18e,Axie #11106677
11641974,0.01000,0.01000,0.00000,0000,4,57,44,28,FB: Julius Borres,2023-02-09 21:14:50 UTC,2,0x400000000c3011231081114210a428c410a40906084228461044190410221902,Normal,0x7860c99f308a10ee44d36ef7db0e0fc6e4e49cff,Huru's Lab
10839027,0.01000,0.01000,0.00000,0000,6,57,44,28,Bring money back to MOM,2022-01-14 01:04:00 UTC,1,0x400000000c31e2221084090810a011421084090a084018841044110410240902,Normal,0x23dc7b2e3bbe35de305552b5950999e75ca601bf,HuyTue Esports
11248735,0.01030,0.01030,0.00000,0000,2,57,43,29,GG,2022-03-02 14:35:52 UTC,0,0x400000000c0c62321041214810a4290a08633104084410841044108410202902,Normal,0x8c5c6b41142d598cea8b11af0771ad3372924a18,Axie #11248735
11259322,0.01030,0.01030,0.00000,0000,1,57,43,29,Magical Mystic Gnolls,2022-03-06 04:56:38 UTC,0,0x400000001e306222104408c210a2290a0865110c084210841044104a10240902,Curly,0x0209b2f86dfcab7a13b85077e1e84bfecc7c0712,Buy all my axie
11147207,0.01049,0.01049,0.00000,0000,4,57,44,28,LeonardoRh,2022-02-11 05:36:27 UTC,1,0x400000000c78c2421080100a10a4210a10c41902084210841044110810240902,Normal,0x5a145c39faa43bfb0ed8e687cc6e1c18d46ce87e,아이유
10376590,0.01100,0.01100,0.00000,0000,4,57,44,28,ryan_kiko0 | Ryan | YGG,2021-12-15 09:15:25 UTC,1,0x400000001e30c3221044210810a4290810c411420842100c104411041024088a,Curly,0xd40f5161beb6c5acff23ffbdfee2f5ca0cc1813e,Axie #10376590
11235850,0.01100,0.01100,0.00000,0000,4,57,44,28,Maxxene_Roxie,2022-02-26 21:41:49 UTC,1,0x400000000631e2221044210410a4090210a43104084210841044110410240902,Normal,0x3dd9372e8f045fdba00633ee4382898c7852740c,IMBA MAX SPEED/DAMAGE GOD AQUA
10860620,0.01100,0.01100,0.00000,0000,4,57,44,28,ITCHIGO,2022-01-15 15:01:54 UTC,3,0x400000000c3032031084110a10a0210810842144084210c8104411041024088c,Normal,0x1f010d2c89e96c92f9640b160897431e9d717298,Backdoor God
11003170,0.01100,0.01100,0.00000,0000,0,57,44,28,JaraguaGecko#8,2022-01-26 18:31:13 UTC,0,0x400000000c31e3421084110810a2084a10441106084518c2104320cc10240902,Normal,0xe9dff973224de15b6f5e67076ce4b1aadfe74d87,Axie #11003170
11249582,0.01100,0.01100,0.00000,0000,3,57,43,29,BOSS JLM,2022-03-02 19:51:13 UTC,5,0x400000000c78c22208a4110410a4210810a51144084230841044110410240902,Normal,0x8bfb23a6884b093d0b60c1ee04d95bd3f9cb2364,Penny
11153186,0.01118,0.00600,0.05800,2400,0,57,44,28,chicoloco,2022-02-11 19:49:59 UTC,5,0x400000000c31e0001044110810a1084a10a41848084210841044110410221102,Normal,0xb6746a4372788411ebd3be26494ab619fc2c6c58,RUSH BUY NOW!
11076211,0.01169,0.01169,0.00000,0000,4,57,43,29,@cmacho.mav,2022-02-03 13:37:59 UTC,5,0x400000000a0cc0341083100a10a5288208242906084210c41044190410240902,Normal,0xeee7ee60d3076cb21a55fc08360baaba06571827,Mavs V2
11273734,0.01190,0.01190,0.00000,0000,3,57,44,28,ronin:0000272fd0d99ed09160cd5b1c,2022-03-12 09:25:09 UTC,0,0x400000000c30c222104410ca10a3210810a4310c084210841044110410240902,Normal,0x0000272fd0d99ed09160cd5b1c684b29223f1f81,Axie #11273734
10932553,0.01190,0.01190,0.00000,0000,7,57,44,28,GadoMain,2022-01-21 07:29:29 UTC,0,0x400000000c79e2221042210a10a4290a10240906084518841044110410240902,Normal,0x08475bce2c6ab4145cade6a2921bf679bde4f83e,Fish Gen I B
7862992,0.01200,0.01200,0.00000,0000,2,57,44,28,dizcoboyz,2021-10-17 22:33:56 UTC,0,0x4000000006183330102220c810a428441064290a084428841044184a10203102,Normal,0xc005496c945027b2bfc106f58c4fbf9e1067feb6,KOI PIRANHA - OTISBOY
11125907,0.01200,0.01200,0.00000,0000,0,57,44,28,Arthrob ,2022-02-09 00:47:25 UTC,3,0x400000000c20c2021044214a10a42944106520c408443084104411041020088a,Normal,0x3af3a23ac4870d109ab76e144b30b70939b7dc9d,cuckoo + piranha = top 50
11161429,0.01200,0.01200,0.00000,0000,3,57,44,28,Skils,2022-02-12 23:18:52 UTC,0,0x400000000c30c0021044210a10a4290a10800902084210841044110410240902,Normal,0xccdfb7c45b44061742e28418676cc4499d15684f,Axie #11161429
10760633,0.01200,0.01200,0.00000,0000,3,57,44,28,Average,2022-01-08 14:18:25 UTC,1,0x400000001e1862421044090810a4290810a4290a084430841045300810243102,Curly,0x492ef585459a20895d16a387b5ffcc3315240382,
10927600,0.01200,0.01200,0.00000,0000,4,57,44,28,bokbok 🐕,2022-01-20 22:26:45 UTC,3,0x400000001e30c2021084284210a308c21044190208432084104410c810240882,Curly,0x7a95beea1138a7ca7b01b318e7498d0e4eff541e,Axie #10927600
11117557,0.01200,0.01200,0.00000,0000,0,57,43,29,Morpheus,2022-02-08 02:04:34 UTC,1,0x400000000878c23208a4110a10a4290a10642102084428841041110410240844,Normal,0x6fc04b82982c1d5e6da80c781fd20d6b5d48cb3f,God Aqua 0/7
11198969,0.01200,0.01200,0.00000,0000,3,57,44,28,Mizaru#8839,2022-02-19 06:01:40 UTC,1,0x400000000c31e3221044208410a428c81082084c084210841044110410240902,Normal,0x7bc75a6d8eca9d2dab47f2c89058d0acf0a58dce,Axie #11198969
11141358,0.01200,0.01200,0.00000,0000,4,57,43,29,PumpkinEater69,2022-02-10 17:30:59 UTC,0,0x400000001e7832120824110410a4290a1084210c084210441044110410240902,Curly,0xdd581882aea3362c1ff8d7e8430539c47d745245,Axie #11141358
11130182,0.01200,0.01200,0.00000,0000,2,57,44,28,Elijah Martin,2022-02-09 11:01:10 UTC,2,0x40000000062060221044210810a4290a10241106084210841044114a10240902,Normal,0x32ee5ef32dfc41be3726c84c93d776fae33d030d,🤍Blanquito
11286409,0.01200,0.01200,0.00000,0000,2,57,44,28,Nucleo7 ,2022-03-18 21:48:17 UTC,1,0x400000000c20c2221044114210a4280a1065090a08421084104030cc10240902,Normal,0x1ba593ee5a14bddac882d90fcf7728b4f39114d3,🅓🧬
11055416,0.01200,0.01200,0.00000,0000,5,57,44,28,Mini 🎁,2022-01-31 21:04:57 UTC,3,0x400000001e31e2221084210810a4290a10242906084211041044110410240902,Curly,0x407e4ef145bea8990880de589ac5a9c653390625,BUFF KOI
11283649,0.01200,0.01200,0.00000,0000,1,57,42,30,Xtianssen,2022-03-17 02:19:13 UTC,2,0x400000000c21e1220884290410a4090a0824080a0842094410441104102408c4,Normal,0x430bc553c0b040ddf201b6f6de1ef1d2066739b7,
11317885,0.01200,0.01200,0.00000,0000,3,57,43,29,Magical Mystic Gnolls,2022-04-30 05:32:20 UTC,0,0x400000000c1cc22208a2288210a4290a10643104084210841044104610240902,Normal,0x0209b2f86dfcab7a13b85077e1e84bfecc7c0712,E3
7663971,0.01222,0.01222,0.00000,0000,4,57,44,28,juandavid93,2021-10-13 15:45:16 UTC,3,0x400000000c78c1121084108a10a42108102419060842190c1044190610240844,Normal,0x15ae8a145bdfa9aefff132c7248b650eae8dd898,meta cuckoo piranha nimo
11135613,0.01300,0.01300,0.00000,0000,2,57,44,28,BAD P.I.M.P,2022-02-10 00:17:59 UTC,0,0x40000000081832221081214210a4210810451108084210841040210210240902,Normal,0xcc6483fd5a0760442f096d450cce5a2d74565092,Nyarkk nyarkk
11207555,0.01300,0.01300,0.00000,0000,2,57,44,28,GatoVolador,2022-02-21 03:02:42 UTC,1,0x400000001e30c2221042210410a2210a108208c2084210841044110410240902,Curly,0x23399ef6b4243137f8da3dbb1d2c9ca496049983,Axie #11207555
10542770,0.01300,0.01300,0.00000,0000,3,57,44,28,Lunacian #1,2021-12-24 11:18:42 UTC,1,0x400000000330c00110a5104810a4210810a1080a084019481045290410240902,Normal,0xe774e552dbc7f8b3fff6c900ed35c66902c92e68,Rare White Low ID
10954104,0.01331,0.01331,0.00000,0000,3,57,44,28,Lunacian #25666987,2022-01-23 00:03:15 UTC,0,0x400000001e30c2221044114210a4204a10a20806084028021040108810242102,Curly,0x1f9f5f10e1cee72c5f2ed47cbcad175edac52778,Axie #10954104
11130154,0.01400,0.01400,0.00000,0000,2,57,44,28,Ceb0linhaxie03,2022-02-09 10:54:16 UTC,2,0x400000000630c2321024288810a32908104419080842110c1044110410211846,Normal,0xd85132ffb19afdde0ba5640029210f0de9f5b016,qb
11127540,0.01400,0.01400,0.00000,0000,2,57,44,28,Instagram: niiko_alarcon01,2022-02-09 04:08:52 UTC,1,0x400000000c31e22210a1090a10a4214410242106084030c81043314a10240902,Normal,0xa79f998b372bcd614707b430d75569857943943d,Aqua v1
11115859,0.01400,0.01400,0.00000,0000,4,57,44,28,VanAxi | NubClan,2022-02-07 18:43:34 UTC,3,0x400000001e78d220102410ca10a4290810c42906084210841044110410240942,Curly,0xa11c4de32c64a32552de545c7058b696a7f1700b,Axie#11115859
10693077,0.01500,0.01500,0.00000,0000,4,57,44,28,BRYY. AGC | ASTRO XP,2022-01-04 00:07:16 UTC,2,0x400000000c7892301040290410a4290810a4310a084210841045114610240902,Normal,0x8b7b64c5379a7da7923ade0cec80ad4de380fcec,Axie #10693077
11061130,0.01500,0.01500,0.00000,0000,4,57,44,28,Shigoto | YNG,2022-02-01 15:09:32 UTC,0,0x400000001e18422310a4110a10a4288a10642948084210881044114610240902,Curly,0x419793948658ffea25e6e864adef2c0fa8f8e194,Poseidon
11248515,0.01500,0.01500,0.00000,0000,1,57,44,28,Bukerino,2022-03-02 12:25:31 UTC,3,0x400000001e30c2221044080210a4284810a4210c084211041040190410240902,Curly,0xf8fab3fe3ac8ec6d087d23c0898ecc7426713bec,Axie #11248515
11178995,0.01500,0.01500,0.00000,0000,0,57,44,28,Bukerino,2022-02-15 16:57:10 UTC,5,0x400000000c2082221041290410a4290a106209460842288c1044108c10212902,Normal,0xf8fab3fe3ac8ec6d087d23c0898ecc7426713bec,O Breed Count !! VIRGIN
11248020,0.01500,0.01500,0.00000,0000,2,57,44,28,ALC | Benchyy-,2022-03-02 06:49:56 UTC,5,0x400000000c3090211044110a10a5090210202908084210841044110a10240902,Normal,0x48e75ee67f30df80083144d0c9fd9b7cb4d6f0b6,GOD AQUA
11307581,0.01500,0.01500,0.00000,0000,3,57,44,28,Mizaru#8839,2022-04-19 19:20:59 UTC,2,0x400000000630c22210a4290210a4290a10842906084218841044110410220902,Normal,0x7bc75a6d8eca9d2dab47f2c89058d0acf0a58dce,Axie #11307581
11097152,0.01500,0.01500,0.00000,0000,5,57,44,28,2nd  lito,2022-02-05 13:42:18 UTC,2,0x400000000c30c22210a4094a10a4290a10251906084210841044110410240902,Normal,0xb558137193e58189884e8333b9fd433b115ae9d8,cuckoo piranha meta
11179815,0.01500,0.01500,0.00000,0000,3,57,44,28,"Discord: nicochonc , for offers or dm",2022-02-15 20:28:18 UTC,1,0x400000001e30c2221024210210a4290a10c4090c084210841044110410240902,Curly,0x58e9a7821ecb8e4308a07756bc19d0555f21bc49,God Aqua mabilis
11298876,0.01500,0.01500,0.00000,0000,3,57,44,28,JaleJo_GZ (Twitter),2022-04-06 15:06:32 UTC,1,0x400000000c3062221020280210a2114a10c4210c084210841044110a10232902,Normal,0x1313740efb86a76ad541d52716bfb93f6a77e658,JaleCucko Antipoison
11201327,0.01500,0.01500,0.00000,0000,3,57,44,28,CLV x PAS,2022-02-19 17:17:36 UTC,4,0x400000000c30c2321084104210a0210a10641104084210841044110410240902,Normal,0xf915bdf51ed38b12ba9ede0943862ae12d5a101b,KOKITO
11117836,0.01500,0.01500,0.00000,0000,2,57,43,29,Mad1diot,2022-02-08 02:35:18 UTC,3,0x400000001e30c2220884110810a1110a10a4290c084210c21041204410240902,Curly,0x4bf52064d9ed36e8a6c2253efe4ed01657900baa,Axie #11117836
