axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
11232122,0.0101,2023-10-24,Mavis,Curly,3,Peace Maker,Trump,Balloon,Hare,Bird,Bird,0x200000000820b222082111480842108408a2204a086208820822088200802008
11238964,0.0150,2023-10-23,Robin,Early Bird,0,Peace Maker,Trump,Balloon,Hare,Bird,Bird,0x200000000820b23208a208c40844208a08421088086410820822088200802008
11045291,0.0375,2023-09-24,Robin,Peace Maker,4,Peace Maker,Trump,Balloon,Hare,Bird,Bird,0x200000000924822208a208c8084210c80882208808613088082008c400822882
10574836,0.0100,2023-09-22,Sleepless,Peace Maker,3,Peace Maker,Trump,Balloon,Hare,Aquatic,Bird,0x200000000824a024102410420842104a08851082086209020822088400802008
7102375,0.0050,2023-09-05,Mavis,Early Bird,0,Peace Maker,Trump,Balloon,Hare,Bird,Bird,0x200000000820430408220944084220880845108808602142082218880084308a
10212988,0.0350,2023-09-01,Mavis,Early Bird,4,Peace Maker,Trump,Balloon,Hare,Bird,Bird,0x2000000009208422082209480842110808421084086208820824108800802008
10212988,0.0100,2023-08-23,Mavis,Early Bird,4,Peace Maker,Trump,Balloon,Hare,Bird,Bird,0x2000000009208422082209480842110808421084086208820824108800802008
10959512,0.0070,2023-07-29,Lucas,Peace Maker,3,Peace Maker,Trump,Balloon,Hare,Bird,Bird,0x2000000001208204084209420842200a08821084086020820825088a00831902
