axieId,currentPrice,breedCount,owner,basePrice,endedPrice,duration
7568436,0.01500,2,FB : Nielvin Pagayon msg for discount,0.01500,0.00000,0
11890917,0.01600,4,dc:bob36#2630 | Axie Bob Shop,0.01600,0.00000,0
11320103,0.02000,4,Jao (@jaoaxie),0.02000,0.00000,0
9721945,0.20000,0,Marcus | Starks.ph,0.20000,0.00000,0
