axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
7568436,0.0100,2023-10-19,Mavis,Owl,2,Peace Maker,Eggshell,Pigeon Post,Shrimp,Bird,Bird,0x20000000082082220823104a0842288a08621088082208820882200210c03086
7568436,0.0100,2023-09-26,Mavis,Owl,2,Peace Maker,Eggshell,Pigeon Post,Shrimp,Bird,Bird,0x20000000082082220823104a0842288a08621088082208820882200210c03086
2406715,0.0031,2023-09-18,Mavis,Early Bird,0,Peace Maker,Eggshell,Pigeon Post,Shrimp,Bird,Bird,0x2000000001081042082208820842288a08401146082118c20882108810c3088c
7975395,0.0019,2023-08-30,Mavis,Early Bird,4,Peace Maker,Eggshell,Pigeon Post,Shrimp,Bird,Bird,0x200000000920b222082408820842288a084220ca0822288a088228cc10c22944
7975395,0.0008,2023-08-30,Mavis,Early Bird,4,Peace Maker,Eggshell,Pigeon Post,Shrimp,Bird,Bird,0x200000000920b222082408820842288a084220ca0822288a088228cc10c22944
6031751,0.0062,2023-08-29,Mavis,Peace Maker,3,Peace Maker,Eggshell,Pigeon Post,Shrimp,Bird,Bird,0x200000000b20b232082220820842290208822088082208820884290c10c2308c
