axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
11863516,0.0250,2023-09-30,Clear,Bubblemaker,2,Piranha,Eggshell,Spiky Wing,Koi,Aquatic,Aquatic,0x400000000428c0021044110810a408481064300a0825180204c0214410240942
11704464,0.0014,2023-09-21,Clear,Tiny Fan,2,Piranha,Eggshell,Spiky Wing,Koi,Aquatic,Aquatic,0x100000000428c2221044110810a4090a1040100a0822100604c0204610240942
11704464,0.0020,2023-09-11,Clear,Tiny Fan,2,Piranha,Eggshell,Spiky Wing,Koi,Aquatic,Aquatic,0x100000000428c2221044110810a4090a1040100a0822100604c0204610240942
11704464,0.0050,2023-08-30,Clear,Tiny Fan,0,Piranha,Eggshell,Spiky Wing,Koi,Aquatic,Aquatic,0x100000000428c2221044110810a4090a1040100a0822100604c0204610240942
11328930,0.0100,2023-08-15,Clear,Pink Cheek,2,Piranha,Eggshell,Spiky Wing,Koi,Aquatic,Bird,0x400000000a2033231044090410a1090a082530840824290a04c1308210232942
